etl_dt,bank_code,data_dt,bank_nm,mortgage_cnt,mortgage_bal,decorator_hse_cnt,decorator_hse_bal,ln_car_cnt,ln_car_bal,ln_worker_cnt,ln_worker_bal,other_cl_cnt,other_cl_bal
2013-11-26,016       ,2009-02-01,高雄銀行,21999,33357000000,4762,8176000000,0,0,0,0,56290,7805000000
2013-11-26,147       ,2009-03-01,三信商業銀行,5601,15935000000,950,1418000000,27305,9540000000,0,0,26636,10411000000
2013-11-26,011       ,2009-03-01,上海商業儲蓄銀行,33419,88463000000,8388,7641000000,120,25000000,0,0,4640,1144000000
2013-11-26,822       ,2009-03-01,中國信託商業銀行,143033,275576000000,16131,21620000000,17350,2837000000,0,0,293824,64559000000
2013-11-26,015       ,2009-03-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,040       ,2009-03-01,中華開發工業銀行,0,0,0,0,0,0,0,0,61,33000000
2013-11-26,054       ,2009-03-01,京城商業銀行,10877,23274000000,5453,7265000000,0,0,3,0,9998,14435000000
2013-11-26,806       ,2009-03-01,元大商業銀行,19603,48258000000,11484,22198000000,12308,2166000000,761,181000000,29576,18379000000
2013-11-26,017       ,2009-03-01,兆豐國際商業銀行,55535,178408000000,11423,22812000000,0,0,6220,2524000000,6364,25409000000
2013-11-26,090       ,2009-03-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,053       ,2009-03-01,台中商業銀行,23636,38933000000,703,305000000,7,18000000,0,0,18933,3653000000
2013-11-26,146       ,2009-03-01,台中市第二信用合作社,10605,17688000000,102,85000000,10,0,0,0,653,189000000
2013-11-26,012       ,2009-03-01,台北富邦銀行,125208,258656000000,1815,1670000000,4378,838000000,273,109000000,189824,28955000000
2013-11-26,106       ,2009-03-01,台北市第九信用合作社,329,803000000,0,0,0,0,0,0,206,68000000
2013-11-26,104       ,2009-03-01,台北市第五信用合作社,889,2282000000,1,0,0,0,0,0,440,43000000
2013-11-26,N008      ,2009-03-01,台北縣淡水信用合作社,1052,1721000000,376,450000000,0,0,0,0,150,81000000
2013-11-26,N000      ,2009-03-01,台北縣淡水第一信用合作社,9990,18509000000,108,68000000,0,0,1003,227000000,108,20000000
2013-11-26,188       ,2009-03-01,台南第三信用合作社,1950,3128000000,65,50000000,0,0,0,0,5056,60000000
2013-11-26,812       ,2009-03-01,台新國際商業銀行,84007,201728000000,4518,6260000000,44174,14235000000,0,0,195911,60300000000
2013-11-26,006       ,2009-03-01,合作金庫商業銀行,182007,439015000000,68144,127874000000,0,0,113668,24405000000,36881,17928000000
2013-11-26,N016      ,2009-03-01,嘉義巿第四信用合作社,70,233000000,2,2000000,0,0,0,0,0,0
2013-11-26,178       ,2009-03-01,嘉義市第三信用合作社,832,1390000000,1481,2788000000,0,0,0,0,603,245000000
2013-11-26,013       ,2009-03-01,國泰世華商業銀行,69179,244038000000,7606,12204000000,1382,109000000,0,0,32915,4117000000
2013-11-26,114       ,2009-03-01,基隆市第一信用合作社,4969,7012000000,685,373000000,0,0,0,0,4859,3735000000
2013-11-26,115       ,2009-03-01,基隆市第二信用合作社,1510,3818000000,204,265000000,20,10000000,0,0,1940,309000000
2013-11-26,101       ,2009-03-01,大台北商業銀行,2725,7374000000,193,230000000,0,0,0,0,884,648000000
2013-11-26,814       ,2009-03-01,大眾商業銀行,25633,63768000000,308,591000000,0,0,0,0,110649,8976000000
2013-11-26,816       ,2009-03-01,安泰商業銀行,17924,46733000000,6970,16767000000,16096,2274000000,63,18000000,23565,6116000000
2013-11-26,N017      ,2009-03-01,宜蘭信用合社,695,1289000000,235,280000000,0,0,0,0,538,95000000
2013-11-26,009       ,2009-03-01,彰化商業銀行,63494,145056000000,43719,91728000000,0,0,2028,731000000,11722,5764000000
2013-11-26,158       ,2009-03-01,彰化第一信用合作社,665,1047000000,139,147000000,0,0,0,0,4,4000000
2013-11-26,161       ,2009-03-01,彰化第五信用合作社,477,765000000,47,70000000,0,0,0,0,10,5000000
2013-11-26,162       ,2009-03-01,彰化第六信用合作社,3237,5719000000,103,126000000,0,0,0,0,1145,142000000
2013-11-26,163       ,2009-03-01,彰化第十信用合作社,717,1037000000,0,0,0,0,0,0,0,0
2013-11-26,165       ,2009-03-01,彰化縣鹿港信用合作社,1218,1842000000,485,611000000,0,0,9,29000000,678,233000000
2013-11-26,072       ,2009-03-01,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,087       ,2009-03-01,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,085       ,2009-03-01,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,078       ,2009-03-01,新加坡商星展銀行,10627,12667000000,8170,8717000000,1049,106000000,3,0,27282,2331000000
2013-11-26,029       ,2009-03-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N004      ,2009-03-01,新竹市第一信用合作社,3087,8555000000,5,8000000,0,0,0,0,90,17000000
2013-11-26,N014      ,2009-03-01,新竹市第三信用合作社,2264,4824000000,316,268000000,0,0,0,0,630,73000000
2013-11-26,321       ,2009-03-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,098       ,2009-03-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,020       ,2009-03-01,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,815       ,2009-03-01,日盛國際商業銀行,26195,53438000000,7086,16510000000,14184,2888000000,0,0,46491,5745000000
2013-11-26,118       ,2009-03-01,板信商業銀行,20734,38761000000,182,284000000,22,4000000,0,0,25285,3659000000
2013-11-26,127       ,2009-03-01,桃園信用合作社,1364,2548000000,526,926000000,0,0,0,0,492,273000000
2013-11-26,079       ,2009-03-01,比利時商富通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,099       ,2009-03-01,比利時商比利時聯合銀行,11,33000000,0,0,0,0,0,0,0,0
2013-11-26,807       ,2009-03-01,永豐商業銀行,93781,276599000000,20339,38485000000,9160,3848000000,0,0,47991,14478000000
2013-11-26,082       ,2009-03-01,法商法國巴黎銀行,23,96000000,0,0,0,0,0,0,7,3000000
2013-11-26,N012      ,2009-03-01,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,037       ,2009-03-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,023       ,2009-03-01,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,052       ,2009-03-01,渣打國際商業銀行,65075,125554000000,13258,23294000000,0,0,0,0,171370,32373000000
2013-11-26,222       ,2009-03-01,澎湖縣第一信用合作社,151,449000000,9,26000000,0,0,0,0,242,128000000
2013-11-26,N011      ,2009-03-01,澎湖縣第二信用合作社,515,1101000000,74,81000000,0,0,0,0,602,245000000
2013-11-26,N006      ,2009-03-01,澳商澳洲紐西蘭銀行,1,2000000,0,0,0,0,0,0,0,0
2013-11-26,808       ,2009-03-01,玉山商業銀行,47362,153768000000,46232,90814000000,0,0,1,0,49052,12426000000
2013-11-26,N021      ,2009-03-01,瑞士商瑞士信貸銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,092       ,2009-03-01,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,007       ,2009-03-01,第一商業銀行,79991,241802000000,35480,69342000000,940,99000000,8118,1750000000,15446,4934000000
2013-11-26,0         ,2009-03-01,總計,2073054,4824577000000,500552,842993000000,233618,59817000000,335605,93351000000,5589180,707487000000
2013-11-26,097       ,2009-03-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,076       ,2009-03-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,028       ,2009-03-01,美商美國紐約梅隆銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,022       ,2009-03-01,美商美國銀行,1,7000000,0,0,0,0,9,1000000,0,0
2013-11-26,095       ,2009-03-01,美商美聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,030       ,2009-03-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,803       ,2009-03-01,聯邦商業銀行,37286,63956000000,20324,39178000000,25995,6631000000,25,8000000,35657,3238000000
2013-11-26,050       ,2009-03-01,臺灣中小企業銀行,79491,160257000000,4518,12087000000,0,0,17037,8345000000,23172,45843000000
2013-11-26,005       ,2009-03-01,臺灣土地銀行,284392,541883000000,53710,64271000000,154,54000000,120776,35668000000,27109,2608000000
2013-11-26,048       ,2009-03-01,臺灣工業銀行,2,3000000,0,0,0,0,0,0,0,0
2013-11-26,103       ,2009-03-01,臺灣新光商業銀行,19988,60667000000,716,1104000000,12663,3565000000,0,0,72918,24341000000
2013-11-26,004       ,2009-03-01,臺灣銀行,134866,321592000000,29458,41232000000,0,0,37337,11141000000,3275293,176479000000
2013-11-26,021       ,2009-03-01,花旗,14671,28344000000,1485,2295000000,0,0,6,0,847,106000000
2013-11-26,215       ,2009-03-01,花蓮第一信用合作社,3117,6108000000,1148,1621000000,0,0,80,17000000,1212,261000000
2013-11-26,216       ,2009-03-01,花蓮第二信用合作社,9761,17052000000,2500,4123000000,0,0,1653,580000000,0,0
2013-11-26,139       ,2009-03-01,苗栗縣竹南信用合作社,1519,2966000000,551,673000000,0,0,0,0,345,155000000
2013-11-26,N013      ,2009-03-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,083       ,2009-03-01,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,093       ,2009-03-01,荷蘭商安智銀行,0,0,0,0,0,0,0,0,1,0
2013-11-26,008       ,2009-03-01,華南商業銀行,84377,257412000000,30087,24319000000,10967,2922000000,5815,1968000000,84677,9241000000
2013-11-26,102       ,2009-03-01,華泰商業銀行,3185,8727000000,3613,12593000000,0,0,0,0,2353,563000000
2013-11-26,025       ,2009-03-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,28,123000000
2013-11-26,809       ,2009-03-01,萬泰商業銀行,3384,4767000000,1671,1963000000,10770,2028000000,0,0,287676,34855000000
2013-11-26,805       ,2009-03-01,遠東國際商業銀行,43455,84984000000,11908,18570000000,17769,4547000000,18480,4687000000,104399,8519000000
2013-11-26,224       ,2009-03-01,金門縣信用合作社,137,276000000,194,323000000,0,0,0,0,116,60000000
2013-11-26,108       ,2009-03-01,陽信商業銀行,23438,47745000000,2720,4079000000,38,43000000,0,0,28527,4923000000
2013-11-26,325       ,2009-03-01,香港上海匯豐銀行,23821,62041000000,1156,1325000000,1515,145000000,0,0,80542,14672000000
2013-11-26,N019      ,2009-03-01,香港東亞銀行,0,0,0,0,0,0,0,0,106,15000000
2013-11-26,N005      ,2009-03-01,高雄第三信用合作社,4607,9093000000,4331,8548000000,0,0,752,249000000,1435,382000000
2013-11-26,N001      ,2009-03-01,高雄第二信用合作社,1717,2797000000,374,260000000,0,0,1364,482000000,10251,1911000000
2013-11-26,016       ,2009-03-01,高雄銀行,21887,33015000000,4752,8144000000,0,0,0,0,55831,7731000000
2013-11-26,147       ,2009-04-01,三信商業銀行,5592,15914000000,950,1416000000,27304,9465000000,0,0,26447,10249000000
2013-11-26,011       ,2009-04-01,上海商業儲蓄銀行,33676,89075000000,8548,7695000000,122,26000000,0,0,4578,1107000000
2013-11-26,822       ,2009-04-01,中國信託商業銀行,142728,275140000000,16207,21717000000,17968,2986000000,0,0,293114,64702000000
2013-11-26,015       ,2009-04-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,040       ,2009-04-01,中華開發工業銀行,0,0,0,0,0,0,0,0,58,32000000
2013-11-26,054       ,2009-04-01,京城商業銀行,10817,23045000000,5388,7144000000,0,0,3,0,9816,14242000000
2013-11-26,806       ,2009-04-01,元大商業銀行,19564,48330000000,11366,21843000000,11616,2002000000,735,171000000,29118,18885000000
2013-11-26,017       ,2009-04-01,兆豐國際商業銀行,55473,177971000000,11309,22449000000,0,0,6110,2428000000,6293,24246000000
2013-11-26,090       ,2009-04-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,053       ,2009-04-01,台中商業銀行,23543,38710000000,687,296000000,7,17000000,0,0,18160,3514000000
2013-11-26,146       ,2009-04-01,台中市第二信用合作社,10671,17888000000,98,75000000,10,0,0,0,638,184000000
2013-11-26,012       ,2009-04-01,台北富邦銀行,125992,261221000000,1791,1633000000,4132,771000000,265,105000000,189935,29243000000
2013-11-26,106       ,2009-04-01,台北市第九信用合作社,329,805000000,0,0,0,0,0,0,205,68000000
2013-11-26,104       ,2009-04-01,台北市第五信用合作社,879,2214000000,7,25000000,0,0,0,0,413,42000000
2013-11-26,N008      ,2009-04-01,台北縣淡水信用合作社,1048,1697000000,362,435000000,0,0,0,0,146,73000000
2013-11-26,N000      ,2009-04-01,台北縣淡水第一信用合作社,9916,18352000000,105,65000000,0,0,976,219000000,102,19000000
2013-11-26,188       ,2009-04-01,台南第三信用合作社,1968,3157000000,64,49000000,0,0,0,0,5051,63000000
2013-11-26,812       ,2009-04-01,台新國際商業銀行,83987,200866000000,4487,6162000000,43554,13986000000,0,0,194114,60613000000
2013-11-26,006       ,2009-04-01,合作金庫商業銀行,181942,437946000000,68341,128088000000,0,0,111644,23811000000,36292,17930000000
2013-11-26,N016      ,2009-04-01,嘉義巿第四信用合作社,4,4000000,143,234000000,0,0,0,0,0,0
2013-11-26,178       ,2009-04-01,嘉義市第三信用合作社,826,1388000000,1498,2804000000,0,0,0,0,600,244000000
2013-11-26,013       ,2009-04-01,國泰世華商業銀行,68709,241647000000,7564,12045000000,1268,95000000,0,0,32147,3922000000
2013-11-26,114       ,2009-04-01,基隆市第一信用合作社,5020,7071000000,671,368000000,0,0,0,0,4839,3671000000
2013-11-26,115       ,2009-04-01,基隆市第二信用合作社,1545,3906000000,201,261000000,20,10000000,0,0,1943,300000000
2013-11-26,101       ,2009-04-01,大台北商業銀行,2692,7346000000,184,226000000,0,0,0,0,879,651000000
2013-11-26,814       ,2009-04-01,大眾商業銀行,25706,63768000000,312,594000000,0,0,0,0,107971,8887000000
2013-11-26,816       ,2009-04-01,安泰商業銀行,18225,47727000000,6986,16738000000,14871,2168000000,62,17000000,24342,6166000000
2013-11-26,N017      ,2009-04-01,宜蘭信用合社,696,1282000000,237,284000000,0,0,0,0,541,106000000
2013-11-26,009       ,2009-04-01,彰化商業銀行,64269,147693000000,43883,92176000000,0,0,2039,719000000,11486,5635000000
2013-11-26,158       ,2009-04-01,彰化第一信用合作社,652,1042000000,136,145000000,0,0,0,0,6,7000000
2013-11-26,161       ,2009-04-01,彰化第五信用合作社,475,754000000,46,68000000,0,0,0,0,10,5000000
2013-11-26,162       ,2009-04-01,彰化第六信用合作社,3207,5694000000,101,125000000,0,0,0,0,1123,143000000
2013-11-26,163       ,2009-04-01,彰化第十信用合作社,738,1085000000,0,0,0,0,0,0,0,0
2013-11-26,165       ,2009-04-01,彰化縣鹿港信用合作社,1237,1860000000,485,607000000,0,0,9,28000000,662,218000000
2013-11-26,072       ,2009-04-01,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,087       ,2009-04-01,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,085       ,2009-04-01,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,078       ,2009-04-01,新加坡商星展銀行,10600,12748000000,8082,8632000000,937,90000000,3,0,26982,2265000000
2013-11-26,029       ,2009-04-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N004      ,2009-04-01,新竹市第一信用合作社,3095,8725000000,5,8000000,0,0,0,0,93,16000000
2013-11-26,N014      ,2009-04-01,新竹市第三信用合作社,2270,4818000000,326,269000000,0,0,0,0,599,66000000
2013-11-26,321       ,2009-04-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,098       ,2009-04-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,020       ,2009-04-01,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,815       ,2009-04-01,日盛國際商業銀行,26033,52867000000,7009,16213000000,13460,2667000000,0,0,45497,5547000000
2013-11-26,118       ,2009-04-01,板信商業銀行,20801,39000000000,179,282000000,22,4000000,0,0,25097,3576000000
2013-11-26,127       ,2009-04-01,桃園信用合作社,1340,2494000000,514,892000000,0,0,0,0,469,267000000
2013-11-26,079       ,2009-04-01,比利時商富通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,099       ,2009-04-01,比利時商比利時聯合銀行,11,33000000,0,0,0,0,0,0,0,0
2013-11-26,807       ,2009-04-01,永豐商業銀行,93363,275216000000,20493,38706000000,8951,3771000000,0,0,47392,14138000000
2013-11-26,082       ,2009-04-01,法商法國巴黎銀行,22,95000000,0,0,0,0,0,0,7,2000000
2013-11-26,N012      ,2009-04-01,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,037       ,2009-04-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,023       ,2009-04-01,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,052       ,2009-04-01,渣打國際商業銀行,65697,126913000000,13128,22955000000,0,0,0,0,172534,32737000000
2013-11-26,222       ,2009-04-01,澎湖縣第一信用合作社,151,446000000,9,26000000,0,0,0,0,242,127000000
2013-11-26,N011      ,2009-04-01,澎湖縣第二信用合作社,524,1131000000,77,88000000,0,0,0,0,587,238000000
2013-11-26,N006      ,2009-04-01,澳商澳洲紐西蘭銀行,1,2000000,0,0,0,0,0,0,0,0
2013-11-26,808       ,2009-04-01,玉山商業銀行,48274,158030000000,46207,90040000000,0,0,1,0,49636,12330000000
2013-11-26,N021      ,2009-04-01,瑞士商瑞士信貸銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,092       ,2009-04-01,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,007       ,2009-04-01,第一商業銀行,80107,242131000000,35596,69649000000,859,89000000,7746,1653000000,15253,4805000000
2013-11-26,0         ,2009-04-01,總計,2078450,4836468000000,500748,840953000000,228842,58488000000,332313,92538000000,5740021,710929000000
2013-11-26,097       ,2009-04-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,076       ,2009-04-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,028       ,2009-04-01,美商美國紐約梅隆銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,022       ,2009-04-01,美商美國銀行,0,0,0,0,0,0,8,1000000,0,0
2013-11-26,095       ,2009-04-01,美商美聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,030       ,2009-04-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,803       ,2009-04-01,聯邦商業銀行,37115,63094000000,20228,38723000000,25338,6446000000,24,7000000,34700,3096000000
2013-11-26,050       ,2009-04-01,臺灣中小企業銀行,79221,158938000000,4493,12024000000,0,0,18629,9302000000,23037,45582000000
2013-11-26,005       ,2009-04-01,臺灣土地銀行,286008,545862000000,53707,64302000000,153,50000000,119611,35095000000,26596,2536000000
2013-11-26,048       ,2009-04-01,臺灣工業銀行,2,3000000,0,0,0,0,0,0,0,0
2013-11-26,103       ,2009-04-01,臺灣新光商業銀行,20066,60688000000,733,1110000000,12480,3596000000,0,0,72764,24450000000
2013-11-26,004       ,2009-04-01,臺灣銀行,136028,324425000000,29514,41162000000,0,0,36998,10877000000,3435929,182562000000
2013-11-26,021       ,2009-04-01,花旗,14593,28090000000,1462,2254000000,0,0,3,0,893,106000000
2013-11-26,215       ,2009-04-01,花蓮第一信用合作社,3175,6214000000,1134,1591000000,0,0,70,16000000,1180,249000000
2013-11-26,216       ,2009-04-01,花蓮第二信用合作社,9891,17188000000,2481,4097000000,0,0,1618,570000000,0,0
2013-11-26,139       ,2009-04-01,苗栗縣竹南信用合作社,1530,2996000000,550,672000000,0,0,0,0,343,151000000
2013-11-26,N013      ,2009-04-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,083       ,2009-04-01,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,093       ,2009-04-01,荷蘭商安智銀行,0,0,0,0,0,0,0,0,1,0
2013-11-26,008       ,2009-04-01,華南商業銀行,84887,258610000000,30089,24321000000,10521,2741000000,5644,1970000000,82590,9052000000
2013-11-26,102       ,2009-04-01,華泰商業銀行,3236,8898000000,3616,12559000000,0,0,0,0,2338,550000000
2013-11-26,025       ,2009-04-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,28,123000000
2013-11-26,809       ,2009-04-01,萬泰商業銀行,3333,4633000000,1644,1918000000,10381,1889000000,0,0,284592,34370000000
