etl_dt,bank_code,data_dt,bank_nm,cc_f_card_cnt,cc_open_card_cnt,cc_issue_card_cnt,cc_stop_card_cnt,cyc_bal,cc_txn_bal,cc_ln_bal,cc_payment_rate,cc_baddebit_rate,cc_baddebit_bal,cyc_income,txn_fee,cc_ln_fee,auth_store_cnt
2013-11-26 22:33:11.269379,523       ,2007-03-01 00:00:00,"",37387524,20030132,284217,583936,323495000000,112821000000,5546000000.0,102.86,19.58,19309659998.0,6723000000.0,3470000000.0,1330000000.0,152
2013-11-26 22:33:11.267497,618       ,2007-03-01 00:00:00,六,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-11-26 22:33:11.262571,N030      ,2007-03-01 00:00:00,小計,37387524,20030132,284217,583936,323492000000,112821000000,5546000000.0,10.0,0.36,2100380000.0,6722000000.0,3471000000.0,1328000000.0,156
2013-11-26 22:33:11.265263,N031      ,2007-03-01 00:00:00,總,37387524,20030132,284217,583936,323493000000,112820000000,5547000000.0,2.5,0.2,323790000.0,6722000000.0,3471000000.0,1329000000.0,156
2013-11-26 22:33:11.293044,523       ,2007-04-01 00:00:00,"",37205812,19893990,293826,480877,316374000000,106246000000,5331000000.0,97.69,16.37,18376389999.0,6806000000.0,3561000000.0,1253000000.0,147
2013-11-26 22:33:11.291194,618       ,2007-04-01 00:00:00,六,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-11-26 22:33:11.286383,N030      ,2007-04-01 00:00:00,小計,37205812,19893990,293826,480877,316373000000,106251000000,5328000000.0,10.16,0.54,2158120000.0,6808000000.0,3559000000.0,1251000000.0,151
2013-11-26 22:33:11.289213,N031      ,2007-04-01 00:00:00,總,37205812,19893990,293826,480877,316373000000,106252000000,5327000000.0,2.37,0.17,316880000.0,6807000000.0,3558000000.0,1251000000.0,151
2013-11-26 22:33:11.316688,523       ,2007-05-01 00:00:00,"",36988006,19862951,304005,479742,309596000000,119884000000,6327000000.0,93.23,21.37,19271710000.0,4995000000.0,3446000000.0,1381000000.0,179
2013-11-26 22:33:11.314802,618       ,2007-05-01 00:00:00,六,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-11-26 22:33:11.310025,N030      ,2007-05-01 00:00:00,小計,36988006,19862951,304005,479742,309595000000,119883000000,6330000000.0,9.46,0.37,2084010000.0,4994000000.0,3447000000.0,1383000000.0,183
2013-11-26 22:33:11.312753,N031      ,2007-05-01 00:00:00,總,36988006,19862951,304005,479742,309595000000,119883000000,6330000000.0,2.35,0.22,301230000.0,4995000000.0,3447000000.0,1384000000.0,183
2013-11-26 22:33:11.339944,523       ,2007-06-01 00:00:00,"",36792317,19679806,258659,394387,305992000000,133407000000,6144000000.0,95.13,22.8,18411750000.0,4625000000.0,3383000000.0,1297000000.0,136
2013-11-26 22:33:11.338178,607       ,2007-06-01 00:00:00,五,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-11-26 22:33:11.333386,N030      ,2007-06-01 00:00:00,小計,36792317,19679806,258659,394387,305990000000,133411000000,6146000000.0,8.55,0.46,1561960000.0,4624000000.0,3380000000.0,1298000000.0,137
2013-11-26 22:33:11.336052,N031      ,2007-06-01 00:00:00,總,36792317,19679806,258659,394387,305990000000,133411000000,6145000000.0,2.36,0.3,289790000.0,4624000000.0,3380000000.0,1298000000.0,137
2013-11-26 22:33:11.355577,0         ,2007-07-01 00:00:00,總計,36631421,19556709,304874,434994,299299000000,122566000000,6514000000.0,2.32,294.08,6269000000.0,3386000000.0,1486000000.0,168000000.0,0
2013-11-26 22:33:11.425322,004       ,2007-07-01 00:00:00,臺灣銀行,274670,130777,736,2192,523000000.0,778000000.0,3000000.0,0.68,133.32,6000000.0,5000000.0,12000000.0,0.0,524
2013-11-26 22:33:11.414009,005       ,2007-07-01 00:00:00,臺灣土地銀行,247659,70983,221,5196,645000000.0,438000000.0,4000000.0,2.08,156.02,9000000.0,6000000.0,6000000.0,0.0,2705
2013-11-26 22:33:11.372029,007       ,2007-07-01 00:00:00,第一商業銀行,558849,231276,4309,3898,2186000000.0,1840000000.0,17000000.0,1.9,166.46,44000000.0,27000000.0,23000000.0,0.0,344
2013-11-26 22:33:11.396294,008       ,2007-07-01 00:00:00,華南商業銀行,670264,227443,1272,6218,1647000000.0,1070000000.0,0.0,2.92,99.88,52000000.0,27000000.0,17000000.0,1000000.0,3934
2013-11-26 22:33:11.376356,009       ,2007-07-01 00:00:00,彰化商業銀行,156746,65694,881,1322,297000000.0,520000000.0,3000000.0,0.44,276.99,5000000.0,4000000.0,5000000.0,0.0,283
2013-11-26 22:33:11.463501,-01       ,2007-07-01 00:00:00,寶華商業銀行,19336,7782,0,328,82000000.0,49000000.0,1000000.0,1.84,166.42,1000000.0,1000000.0,0.0,0.0,0
2013-11-26 22:33:11.38115,011       ,2007-07-01 00:00:00,上海商業儲蓄銀行,499495,209163,2998,3470,1533000000.0,1231000000.0,30000000.0,0.62,411.73,22000000.0,23000000.0,21000000.0,5000000.0,0
2013-11-26 22:33:11.366102,012       ,2007-07-01 00:00:00,台北富邦銀行,2275367,1611724,30300,30047,19100000000.0,10339000000.0,211000000.0,1.14,416.59,484000000.0,240000000.0,103000000.0,9000000.0,288
2013-11-26 22:33:11.461531,013       ,2007-07-01 00:00:00,國泰世華商業銀行,3442148,1956495,30792,27204,22747000000.0,12291000000.0,200000000.0,2.56,591.01,302000000.0,255000000.0,151000000.0,7000000.0,1891
2013-11-26 22:33:11.457684,016       ,2007-07-01 00:00:00,高雄銀行,6985,3368,30,81,17000000.0,112000000.0,1000000.0,0.85,155.99,0.0,0.0,0.0,0.0,1081
2013-11-26 22:33:11.43974,017       ,2007-07-01 00:00:00,兆豐國際商業銀行,686038,322433,2501,11959,3730000000.0,2112000000.0,45000000.0,2.35,508.85,88000000.0,50000000.0,28000000.0,3000000.0,285
2013-11-26 22:33:11.35906,050       ,2007-07-01 00:00:00,臺灣中小企業銀行,384301,115955,2079,2319,1362000000.0,775000000.0,17000000.0,1.59,123.07,28000000.0,19000000.0,9000000.0,1000000.0,35
2013-11-26 22:33:11.455386,052       ,2007-07-01 00:00:00,渣打國際商業銀行,560232,311892,1626,6620,13652000000.0,1727000000.0,50000000.0,1.23,131.11,216000000.0,93000000.0,20000000.0,3000000.0,0
2013-11-26 22:33:11.387151,054       ,2007-07-01 00:00:00,京城商業銀行,59837,31955,150,815,183000000.0,121000000.0,0.0,1.22,357.02,4000000.0,2000000.0,2000000.0,0.0,0
2013-11-26 22:33:11.401941,102       ,2007-07-01 00:00:00,華泰商業銀行,11000,7804,125,142,47000000.0,71000000.0,0.0,0.11,1737.62,1000000.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.411785,103       ,2007-07-01 00:00:00,臺灣新光商業銀行,1130212,444624,6087,22323,7123000000.0,3023000000.0,47000000.0,2.28,412.68,223000000.0,104000000.0,38000000.0,1000000.0,155
2013-11-26 22:33:11.370188,108       ,2007-07-01 00:00:00,陽信商業銀行,150733,63836,1146,1284,1504000000.0,150000000.0,6000000.0,2.97,100.0,1083000000.0,15000000.0,3000000.0,0.0,0
2013-11-26 22:33:11.435444,147       ,2007-07-01 00:00:00,三信商業銀行,36769,29835,854,253,210000000.0,133000000.0,0.0,2.51,143.08,15000000.0,2000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.416036,325       ,2007-07-01 00:00:00,香港上海匯豐銀行,626744,407733,3596,8578,12123000000.0,2780000000.0,98000000.0,1.39,2289.95,278000000.0,167000000.0,38000000.0,4000000.0,0
2013-11-26 22:33:11.449237,803       ,2007-07-01 00:00:00,聯邦商業銀行,2837555,1203371,21095,33196,18113000000.0,5775000000.0,299000000.0,2.98,106.87,524000000.0,202000000.0,43000000.0,2000000.0,5305
2013-11-26 22:33:11.409846,805       ,2007-07-01 00:00:00,遠東國際商業銀行,856550,514933,14169,5913,11859000000.0,2533000000.0,27000000.0,2.6,110.23,248000000.0,110000000.0,34000000.0,1000000.0,0
2013-11-26 22:33:11.385208,806       ,2007-07-01 00:00:00,元大商業銀行,241453,102440,1556,2191,2161000000.0,616000000.0,7000000.0,2.36,498.09,50000000.0,23000000.0,10000000.0,1000000.0,0
2013-11-26 22:33:11.4595,808       ,2007-07-01 00:00:00,玉山商業銀行,2281333,1358083,10291,8225,19407000000.0,5697000000.0,310000000.0,2.07,101.81,135000000.0,197000000.0,86000000.0,3000000.0,1275
2013-11-26 22:33:11.379176,809       ,2007-07-01 00:00:00,萬泰商業銀行,722306,308367,6687,14980,3266000000.0,941000000.0,61000000.0,3.47,108.97,105000000.0,46000000.0,15000000.0,1000000.0,0
2013-11-26 22:33:11.374188,812       ,2007-07-01 00:00:00,台新國際商業銀行,3053100,1784450,17978,40138,10451000000.0,6859000000.0,51000000.0,2.89,304.83,338000000.0,139000000.0,161000000.0,1000000.0,8923
2013-11-26 22:33:11.418123,814       ,2007-07-01 00:00:00,大眾商業銀行,441606,188062,2339,4812,3766000000.0,861000000.0,6000000.0,1.05,112.9,75000000.0,40000000.0,15000000.0,0.0,81
2013-11-26 22:33:11.383228,815       ,2007-07-01 00:00:00,日盛國際商業銀行,502580,209155,734,3967,2750000000.0,1046000000.0,9000000.0,2.69,114.25,42000000.0,43000000.0,15000000.0,0.0,0
2013-11-26 22:33:11.465663,816       ,2007-07-01 00:00:00,安泰商業銀行,313960,94476,814,2613,3251000000.0,606000000.0,4000000.0,6.8,100.27,0.0,22000000.0,9000000.0,0.0,0
2013-11-26 22:33:11.398263,822       ,2007-07-01 00:00:00,中國信託商業銀行,5649967,3714488,49365,73172,34235000000.0,24996000000.0,1837000000.0,1.57,210.33,506000000.0,408000000.0,226000000.0,77000000.0,68842
2013-11-26 22:33:11.423241,N009      ,2007-07-01 00:00:00,合作金庫銀行,724966,179767,2889,16999,1627000000.0,1423000000.0,40000000.0,1.97,119.3,28000000.0,21000000.0,15000000.0,2000000.0,10698
2013-11-26 22:33:11.368159,N015      ,2007-07-01 00:00:00,臺中商業銀行,135938,27175,477,9668,296000000.0,196000000.0,0.0,1.3,137.9,6000000.0,5000000.0,3000000.0,0.0,0
2013-11-26 22:33:11.429961,N030      ,2007-07-01 00:00:00,小計,36631421,19556709,304874,434994,299299000000,122567000000,6513000000.0,9.41,1510.58,6268000000.0,3387000000.0,1486000000.0,168000000.0,0
2013-11-26 22:33:11.363849,N032      ,2007-07-01 00:00:00,財團法人聯合信用卡處理中心,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59812
2013-11-26 22:33:11.390741,N033      ,2007-07-01 00:00:00,友邦國際信用卡,203104,125271,9988,5429,9921000000.0,2229000000.0,5000000.0,2.87,300.18,206000000.0,86000000.0,18000000.0,0.0,0
2013-11-26 22:33:11.39433,N034      ,2007-07-01 00:00:00,台灣永旺信用卡,92509,39709,1307,948,180000000.0,91000000.0,5000000.0,0.67,181.18,1000000.0,5000000.0,2000000.0,1000000.0,0
2013-11-26 22:33:11.407376,N035      ,2007-07-01 00:00:00,永豐信用卡,1594049,849017,15327,17732,9392000000.0,6758000000.0,609000000.0,2.75,113.11,116000000.0,130000000.0,64000000.0,22000000.0,0
2013-11-26 22:33:11.433444,N036      ,2007-07-01 00:00:00,亞洲信託投資公司,4526,2372,2,113,31000000.0,17000000.0,1000000.0,2.83,176.94,0.0,1000000.0,0.0,0.0,0
2013-11-26 22:33:11.443608,N037      ,2007-07-01 00:00:00,台灣大來國際信用卡,54034,26520,90,719,187000000.0,281000000.0,12000000.0,1.88,425.58,2000000.0,3000000.0,1000000.0,0.0,14718
2013-11-26 22:33:11.44722,N038      ,2007-07-01 00:00:00,台灣美國運通國際,151142,94809,835,1671,1933000000.0,2247000000.0,3000000.0,0.25,6584.83,41000000.0,13000000.0,44000000.0,0.0,64251
2013-11-26 22:33:11.452837,N039      ,2007-07-01 00:00:00,香港商台灣環匯亞太信用卡,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7756
2013-11-26 22:33:11.480479,0         ,2007-08-01 00:00:00,總計,36583864,19616751,361244,398987,298893000000,121785000000,7222000000.0,2.12,310.42,5308000000.0,3348000000.0,1457000000.0,191000000.0,0
2013-11-26 22:33:11.54423,004       ,2007-08-01 00:00:00,臺灣銀行,274067,130471,545,1704,525000000.0,821000000.0,2000000.0,0.63,136.4,7000000.0,5000000.0,13000000.0,0.0,527
2013-11-26 22:33:11.533767,005       ,2007-08-01 00:00:00,臺灣土地銀行,242946,70954,258,6604,638000000.0,445000000.0,4000000.0,1.77,147.71,10000000.0,6000000.0,5000000.0,0.0,2676
2013-11-26 22:33:11.495591,007       ,2007-08-01 00:00:00,第一商業銀行,557628,231012,5874,4147,2161000000.0,1801000000.0,16000000.0,1.63,178.76,41000000.0,28000000.0,23000000.0,0.0,344
2013-11-26 22:33:11.516856,008       ,2007-08-01 00:00:00,華南商業銀行,668104,225880,1100,4145,1596000000.0,1130000000.0,0.0,2.87,100.07,33000000.0,28000000.0,13000000.0,0.0,3973
2013-11-26 22:33:11.499859,009       ,2007-08-01 00:00:00,彰化商業銀行,144257,65173,798,964,292000000.0,515000000.0,3000000.0,0.78,200.0,3000000.0,4000000.0,6000000.0,0.0,286
2013-11-26 22:33:11.575886,-01       ,2007-08-01 00:00:00,寶華商業銀行,19066,7483,0,270,81000000.0,50000000.0,1000000.0,2.21,255.69,0.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.503806,011       ,2007-08-01 00:00:00,上海商業儲蓄銀行,499501,212882,3400,3033,1491000000.0,1399000000.0,33000000.0,0.51,448.13,18000000.0,23000000.0,24000000.0,6000000.0,0
2013-11-26 22:33:11.488414,012       ,2007-08-01 00:00:00,台北富邦銀行,2268497,1593439,27790,34660,18963000000.0,9403000000.0,216000000.0,1.07,456.89,336000000.0,242000000.0,100000000.0,9000000.0,304
2013-11-26 22:33:11.573835,013       ,2007-08-01 00:00:00,國泰世華商業銀行,3447248,1965582,32164,27064,22394000000.0,12600000000.0,218000000.0,2.52,642.98,355000000.0,260000000.0,140000000.0,7000000.0,1835
2013-11-26 22:33:11.569535,016       ,2007-08-01 00:00:00,高雄銀行,6923,3339,36,102,16000000.0,104000000.0,1000000.0,0.2,238.94,1000000.0,0.0,0.0,0.0,1069
2013-11-26 22:33:11.557338,017       ,2007-08-01 00:00:00,兆豐國際商業銀行,677389,321294,2417,11066,3623000000.0,2008000000.0,42000000.0,2.24,536.71,96000000.0,50000000.0,26000000.0,2000000.0,295
2013-11-26 22:33:11.484068,050       ,2007-08-01 00:00:00,臺灣中小企業銀行,383708,115827,1659,2252,1602000000.0,789000000.0,17000000.0,1.68,121.86,22000000.0,20000000.0,10000000.0,1000000.0,35
2013-11-26 22:33:11.567871,052       ,2007-08-01 00:00:00,渣打國際商業銀行,551603,307654,1024,7995,13183000000.0,1813000000.0,52000000.0,1.13,105.21,276000000.0,90000000.0,21000000.0,2000000.0,0
2013-11-26 22:33:11.510022,054       ,2007-08-01 00:00:00,京城商業銀行,59082,31788,144,899,171000000.0,114000000.0,0.0,0.85,504.67,6000000.0,2000000.0,2000000.0,0.0,0
2013-11-26 22:33:11.523916,102       ,2007-08-01 00:00:00,華泰商業銀行,11023,7768,152,123,47000000.0,72000000.0,0.0,0.04,4014.41,1000000.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.531739,103       ,2007-08-01 00:00:00,臺灣新光商業銀行,1118888,444064,11210,14389,6917000000.0,3092000000.0,53000000.0,2.1,389.51,194000000.0,102000000.0,39000000.0,2000000.0,172
2013-11-26 22:33:11.493543,108       ,2007-08-01 00:00:00,陽信商業銀行,148702,63985,748,1539,1467000000.0,157000000.0,6000000.0,2.95,100.0,40000000.0,14000000.0,3000000.0,0.0,0
2013-11-26 22:33:11.552733,147       ,2007-08-01 00:00:00,三信商業銀行,37453,30519,929,226,205000000.0,128000000.0,0.0,2.57,150.61,14000000.0,2000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.535748,325       ,2007-08-01 00:00:00,香港上海匯豐銀行,621541,405099,3612,8815,11763000000.0,2921000000.0,146000000.0,1.34,2311.72,283000000.0,165000000.0,40000000.0,4000000.0,0
2013-11-26 22:33:11.563263,803       ,2007-08-01 00:00:00,聯邦商業銀行,2846944,1210867,28881,19492,17526000000.0,5791000000.0,328000000.0,2.88,108.22,390000000.0,192000000.0,36000000.0,2000000.0,5373
2013-11-26 22:33:11.529815,805       ,2007-08-01 00:00:00,遠東國際商業銀行,869358,522918,18392,5625,11644000000.0,2541000000.0,29000000.0,2.56,110.67,218000000.0,112000000.0,34000000.0,1000000.0,0
2013-11-26 22:33:11.507883,806       ,2007-08-01 00:00:00,元大商業銀行,243588,102662,4020,1885,2106000000.0,623000000.0,8000000.0,2.13,469.5,66000000.0,23000000.0,11000000.0,0.0,0
2013-11-26 22:33:11.571699,808       ,2007-08-01 00:00:00,玉山商業銀行,2286734,1361986,13790,8389,19196000000.0,5426000000.0,357000000.0,2.04,101.45,132000000.0,163000000.0,82000000.0,3000000.0,1305
2013-11-26 22:33:11.501828,809       ,2007-08-01 00:00:00,萬泰商業銀行,716982,304700,6965,12475,3465000000.0,1003000000.0,34000000.0,3.13,176.64,414000000.0,63000000.0,16000000.0,1000000.0,0
2013-11-26 22:33:11.497574,812       ,2007-08-01 00:00:00,台新國際商業銀行,3045638,1775135,28594,36056,10248000000.0,6851000000.0,50000000.0,2.29,276.34,375000000.0,110000000.0,157000000.0,2000000.0,9098
2013-11-26 22:33:11.537745,814       ,2007-08-01 00:00:00,大眾商業銀行,442065,187287,5173,5212,3578000000.0,895000000.0,6000000.0,1.13,112.02,74000000.0,41000000.0,15000000.0,0.0,81
2013-11-26 22:33:11.505847,815       ,2007-08-01 00:00:00,日盛國際商業銀行,500125,206827,650,3105,2704000000.0,1083000000.0,11000000.0,2.72,122.35,36000000.0,42000000.0,15000000.0,0.0,0
2013-11-26 22:33:11.577997,816       ,2007-08-01 00:00:00,安泰商業銀行,309396,94078,461,2223,2971000000.0,619000000.0,5000000.0,2.69,100.85,229000000.0,21000000.0,10000000.0,0.0,0
2013-11-26 22:33:11.518818,822       ,2007-08-01 00:00:00,中國信託商業銀行,5660877,3727659,82569,72856,33431000000.0,24644000000.0,2194000000.0,1.55,181.36,436000000.0,396000000.0,230000000.0,95000000.0,69125
2013-11-26 22:33:11.542108,N009      ,2007-08-01 00:00:00,合作金庫銀行,722167,178839,2892,11852,1601000000.0,1529000000.0,41000000.0,1.98,118.62,27000000.0,23000000.0,16000000.0,2000000.0,10934
2013-11-26 22:33:11.491417,N015      ,2007-08-01 00:00:00,臺中商業銀行,133392,27574,413,2959,246000000.0,192000000.0,0.0,1.39,129.91,7000000.0,5000000.0,3000000.0,0.0,0
2013-11-26 22:33:11.548749,N030      ,2007-08-01 00:00:00,小計,36583864,19616751,361244,398987,298894000000,121786000000,7221000000.0,7.98,1466.0,5309000000.0,3348000000.0,1456000000.0,192000000.0,0
2013-11-26 22:33:11.486071,N032      ,2007-08-01 00:00:00,財團法人聯合信用卡處理中心,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59596
2013-11-26 22:33:11.512527,N033      ,2007-08-01 00:00:00,友邦國際信用卡,208774,129921,8413,2458,9556000000.0,2586000000.0,5000000.0,2.55,338.72,214000000.0,80000000.0,19000000.0,0.0,0
2013-11-26 22:33:11.514963,N034      ,2007-08-01 00:00:00,台灣永旺信用卡,92646,40288,1088,990,179000000.0,105000000.0,4000000.0,0.67,183.05,2000000.0,5000000.0,2000000.0,0.0,0
2013-11-26 22:33:11.528178,N035      ,2007-08-01 00:00:00,永豐信用卡,1592040,853929,16347,18356,9335000000.0,6486000000.0,589000000.0,2.78,111.61,142000000.0,132000000.0,62000000.0,22000000.0,0
2013-11-26 22:33:11.550813,N036      ,2007-08-01 00:00:00,亞洲信託投資公司,4463,2321,11,74,31000000.0,16000000.0,1000000.0,1.84,100.97,1000000.0,1000000.0,0.0,0.0,0
2013-11-26 22:33:11.559037,N037      ,2007-08-01 00:00:00,台灣大來國際信用卡,53510,26265,66,637,124000000.0,251000000.0,14000000.0,1.14,751.26,4000000.0,2000000.0,1000000.0,0.0,15125
2013-11-26 22:33:11.561189,N038      ,2007-08-01 00:00:00,台灣美國運通國際,148432,93464,830,2258,1838000000.0,2050000000.0,2000000.0,0.24,6866.48,42000000.0,13000000.0,37000000.0,0.0,64229
2013-11-26 22:33:11.565596,N039      ,2007-08-01 00:00:00,香港商台灣環匯亞太信用卡,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8088
2013-11-26 22:33:11.594191,0         ,2007-09-01 00:00:00,總計,36499677,19612539,266111,335000,295007000000,109982000000,6147000000.0,2.11,313.47,4414000000.0,3300000000.0,1300000000.0,168000000.0,0
2013-11-26 22:33:11.656721,004       ,2007-09-01 00:00:00,臺灣銀行,273111,129234,363,1796,522000000.0,768000000.0,3000000.0,0.62,147.23,5000000.0,5000000.0,11000000.0,1000000.0,523
2013-11-26 22:33:11.646743,005       ,2007-09-01 00:00:00,臺灣土地銀行,237101,70313,192,4656,637000000.0,423000000.0,4000000.0,1.83,154.31,9000000.0,6000000.0,5000000.0,0.0,2645
2013-11-26 22:33:11.608481,007       ,2007-09-01 00:00:00,第一商業銀行,551067,231915,2960,3842,2138000000.0,1704000000.0,13000000.0,1.53,178.81,40000000.0,26000000.0,21000000.0,0.0,339
2013-11-26 22:33:11.629906,008       ,2007-09-01 00:00:00,華南商業銀行,666413,223310,842,3263,1555000000.0,971000000.0,0.0,2.92,100.06,33000000.0,28000000.0,14000000.0,0.0,3860
2013-11-26 22:33:11.612647,009       ,2007-09-01 00:00:00,彰化商業銀行,138344,64126,636,783,310000000.0,476000000.0,3000000.0,0.82,200.65,6000000.0,4000000.0,4000000.0,0.0,287
2013-11-26 22:33:11.689534,-01       ,2007-09-01 00:00:00,寶華商業銀行,18760,7196,0,306,79000000.0,40000000.0,1000000.0,5.48,180.67,0.0,1000000.0,0.0,0.0,0
2013-11-26 22:33:11.617572,011       ,2007-09-01 00:00:00,上海商業儲蓄銀行,499080,212541,2737,2580,1498000000.0,1226000000.0,32000000.0,1.11,306.99,0.0,24000000.0,21000000.0,6000000.0,0
2013-11-26 22:33:11.602271,012       ,2007-09-01 00:00:00,台北富邦銀行,2256510,1586337,16507,28494,18706000000.0,8495000000.0,184000000.0,0.93,514.86,314000000.0,236000000.0,92000000.0,8000000.0,306
2013-11-26 22:33:11.687713,013       ,2007-09-01 00:00:00,國泰世華商業銀行,3450021,1958210,25956,23183,22209000000.0,12388000000.0,243000000.0,2.68,680.83,300000000.0,263000000.0,156000000.0,6000000.0,1835
2013-11-26 22:33:11.682661,016       ,2007-09-01 00:00:00,高雄銀行,6894,3295,31,65,18000000.0,101000000.0,0.0,0.2,227.04,0.0,0.0,0.0,0.0,1068
2013-11-26 22:33:11.669579,017       ,2007-09-01 00:00:00,兆豐國際商業銀行,674800,319635,1647,4236,3563000000.0,1823000000.0,42000000.0,2.06,541.54,80000000.0,49000000.0,25000000.0,2000000.0,282
2013-11-26 22:33:11.597882,050       ,2007-09-01 00:00:00,臺灣中小企業銀行,383152,115130,1191,1747,1602000000.0,735000000.0,16000000.0,1.79,120.95,22000000.0,19000000.0,10000000.0,1000000.0,35
2013-11-26 22:33:11.680778,052       ,2007-09-01 00:00:00,渣打國際商業銀行,543296,302289,742,6915,12844000000.0,1634000000.0,43000000.0,1.33,108.93,215000000.0,89000000.0,18000000.0,2000000.0,0
2013-11-26 22:33:11.624205,054       ,2007-09-01 00:00:00,京城商業銀行,58460,31860,104,726,164000000.0,98000000.0,0.0,0.56,803.2,4000000.0,2000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.635981,102       ,2007-09-01 00:00:00,華泰商業銀行,11041,7756,141,88,47000000.0,62000000.0,0.0,0.53,443.8,0.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.644142,103       ,2007-09-01 00:00:00,臺灣新光商業銀行,1111900,444518,10084,10352,6798000000.0,2656000000.0,39000000.0,2.13,372.31,181000000.0,101000000.0,35000000.0,1000000.0,188
2013-11-26 22:33:11.606545,108       ,2007-09-01 00:00:00,陽信商業銀行,146096,64037,739,1041,1433000000.0,152000000.0,5000000.0,2.92,100.0,36000000.0,12000000.0,3000000.0,0.0,0
2013-11-26 22:33:11.665413,147       ,2007-09-01 00:00:00,三信商業銀行,38012,30949,782,211,201000000.0,122000000.0,0.0,2.65,151.13,12000000.0,2000000.0,1000000.0,0.0,0
2013-11-26 22:33:11.648608,325       ,2007-09-01 00:00:00,香港上海匯豐銀行,614458,402541,2552,9635,11708000000.0,2614000000.0,371000000.0,1.23,2347.43,230000000.0,165000000.0,35000000.0,3000000.0,0
2013-11-26 22:33:11.676693,803       ,2007-09-01 00:00:00,聯邦商業銀行,2858200,1224031,25182,13926,17100000000.0,5112000000.0,277000000.0,2.76,107.23,360000000.0,195000000.0,32000000.0,2000000.0,5298
2013-11-26 22:33:11.641934,805       ,2007-09-01 00:00:00,遠東國際商業銀行,877866,526627,13739,5298,11637000000.0,2283000000.0,24000000.0,2.63,100.78,211000000.0,114000000.0,28000000.0,1000000.0,0
2013-11-26 22:33:11.622037,806       ,2007-09-01 00:00:00,元大商業銀行,242645,101982,810,1753,2010000000.0,571000000.0,6000000.0,1.87,438.66,65000000.0,23000000.0,9000000.0,0.0,0
2013-11-26 22:33:11.68549,808       ,2007-09-01 00:00:00,玉山商業銀行,2291556,1359162,11914,7092,19129000000.0,4752000000.0,292000000.0,2.05,100.9,120000000.0,157000000.0,71000000.0,3000000.0,1311
2013-11-26 22:33:11.614768,809       ,2007-09-01 00:00:00,萬泰商業銀行,711785,298802,4798,10730,3421000000.0,901000000.0,17000000.0,3.16,172.39,89000000.0,47000000.0,14000000.0,1000000.0,0
2013-11-26 22:33:11.610604,812       ,2007-09-01 00:00:00,台新國際商業銀行,3041207,1772136,25073,29504,9938000000.0,5970000000.0,31000000.0,2.43,236.02,185000000.0,101000000.0,122000000.0,1000000.0,9299
2013-11-26 22:33:11.650542,814       ,2007-09-01 00:00:00,大眾商業銀行,441910,186684,3741,4295,3469000000.0,775000000.0,5000000.0,1.1,113.46,70000000.0,40000000.0,13000000.0,0.0,82
2013-11-26 22:33:11.619635,815       ,2007-09-01 00:00:00,日盛國際商業銀行,497647,204941,503,2981,2688000000.0,880000000.0,8000000.0,2.81,101.67,42000000.0,42000000.0,12000000.0,0.0,0
2013-11-26 22:33:11.691469,816       ,2007-09-01 00:00:00,安泰商業銀行,303849,93414,351,4095,2928000000.0,559000000.0,3000000.0,4.4,100.59,0.0,20000000.0,8000000.0,0.0,0
2013-11-26 22:33:11.631891,822       ,2007-09-01 00:00:00,中國信託商業銀行,5641515,3753920,45706,65347,33472000000.0,21933000000.0,1742000000.0,1.6,168.71,358000000.0,387000000.0,195000000.0,79000000.0,67829
2013-11-26 22:33:11.654809,N009      ,2007-09-01 00:00:00,合作金庫銀行,712129,180151,2224,13720,1587000000.0,1424000000.0,38000000.0,1.92,116.17,27000000.0,19000000.0,13000000.0,2000000.0,11044
2013-11-26 22:33:11.604355,N015      ,2007-09-01 00:00:00,臺中商業銀行,131831,27264,273,1834,237000000.0,174000000.0,0.0,1.34,124.23,7000000.0,4000000.0,3000000.0,0.0,0
2013-11-26 22:33:11.66143,N030      ,2007-09-01 00:00:00,小計,36499677,19612539,266111,335000,295007000000,109982000000,6147000000.0,8.5,1651.1,4413000000.0,3301000000.0,1300000000.0,169000000.0,0
