etl_dt,bank_code,data_dt,bank_nm,my_tot,fy_tot,my_country,fy_country,my_os,fy_os
2014-05-22,004       ,2013-06-01,臺灣銀行,127181000000,319599000000,105188000000,202982000000,21993000000.0,116617000000
2014-05-22,005       ,2013-06-01,臺灣土地銀行,41907000000.0,49684000000.0,37153000000.0,24341000000.0,4754000000.0,25343000000.0
2014-05-22,006       ,2013-06-01,合作金庫商業銀行,97445000000.0,104191000000,78315000000.0,73781000000.0,19130000000.0,30410000000.0
2014-05-22,007       ,2013-06-01,第一商業銀行,175185000000,155940000000,120922000000,77753000000.0,54263000000.0,78187000000.0
2014-05-22,008       ,2013-06-01,華南商業銀行,154253000000,135860000000,105427000000,86470000000.0,48826000000.0,49390000000.0
2014-05-22,009       ,2013-06-01,彰化商業銀行,113441000000,91588000000.0,82543000000.0,54290000000.0,30898000000.0,37298000000.0
2014-05-22,011       ,2013-06-01,上海商業儲蓄銀行,93901000000.0,102024000000,38281000000.0,32265000000.0,55620000000.0,69759000000.0
2014-05-22,012       ,2013-06-01,台北富邦銀行,116173000000,123919000000,97667000000.0,86272000000.0,18506000000.0,37647000000.0
2014-05-22,013       ,2013-06-01,國泰世華商業銀行,112516000000,111827000000,90971000000.0,68627000000.0,21545000000.0,43200000000.0
2014-05-22,015       ,2013-06-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-06-01,高雄銀行,3352000000.0,5097000000.0,2777000000.0,3898000000.0,575000000.0,1199000000.0
2014-05-22,017       ,2013-06-01,兆豐國際商業銀行,346434000000,334125000000,168851000000,127544000000,177583000000,206581000000
2014-05-22,021       ,2013-06-01,花旗,304103000000,33017000000.0,216381000000,20841000000.0,87722000000.0,12176000000.0
2014-05-22,040       ,2013-06-01,中華開發工業銀行,5642000000.0,35267000000.0,2961000000.0,21235000000.0,2681000000.0,14032000000.0
2014-05-22,048       ,2013-06-01,臺灣工業銀行,7480000000.0,15907000000.0,4866000000.0,4285000000.0,2614000000.0,11622000000.0
2014-05-22,050       ,2013-06-01,臺灣中小企業銀行,71487000000.0,48923000000.0,51832000000.0,34636000000.0,19655000000.0,14287000000.0
2014-05-22,052       ,2013-06-01,渣打國際商業銀行,60469000000.0,41264000000.0,46302000000.0,33075000000.0,14167000000.0,8189000000.0
2014-05-22,053       ,2013-06-01,台中商業銀行,10374000000.0,11262000000.0,8821000000.0,8022000000.0,1553000000.0,3240000000.0
2014-05-22,054       ,2013-06-01,京城商業銀行,2231000000.0,4741000000.0,2024000000.0,3548000000.0,207000000.0,1193000000.0
2014-05-22,096       ,2013-06-01,澳盛,55237000000.0,72188000000.0,37867000000.0,36042000000.0,17370000000.0,36146000000.0
2014-05-22,101       ,2013-06-01,大台北商業銀行,292000000.0,288000000.0,292000000.0,288000000.0,0.0,0.0
2014-05-22,102       ,2013-06-01,華泰商業銀行,2267000000.0,2242000000.0,2064000000.0,1843000000.0,203000000.0,399000000.0
2014-05-22,103       ,2013-06-01,臺灣新光商業銀行,33948000000.0,38332000000.0,23214000000.0,22015000000.0,10734000000.0,16317000000.0
2014-05-22,108       ,2013-06-01,陽信商業銀行,3913000000.0,5049000000.0,3434000000.0,4442000000.0,479000000.0,607000000.0
2014-05-22,118       ,2013-06-01,板信商業銀行,4064000000.0,4655000000.0,3268000000.0,4166000000.0,796000000.0,489000000.0
2014-05-22,147       ,2013-06-01,三信商業銀行,652000000.0,748000000.0,630000000.0,732000000.0,22000000.0,16000000.0
2014-05-22,325       ,2013-06-01,匯豐,83553000000.0,31328000000.0,55795000000.0,19350000000.0,27758000000.0,11978000000.0
2014-05-22,803       ,2013-06-01,聯邦商業銀行,10359000000.0,25118000000.0,8425000000.0,19869000000.0,1934000000.0,5249000000.0
2014-05-22,805       ,2013-06-01,遠東國際商業銀行,15609000000.0,34320000000.0,12890000000.0,14175000000.0,2719000000.0,20145000000.0
2014-05-22,806       ,2013-06-01,元大商業銀行,20590000000.0,45320000000.0,16933000000.0,32208000000.0,3657000000.0,13112000000.0
2014-05-22,807       ,2013-06-01,永豐商業銀行,117469000000,101449000000,61435000000.0,46747000000.0,56034000000.0,54702000000.0
2014-05-22,808       ,2013-06-01,玉山商業銀行,79099000000.0,85340000000.0,50980000000.0,52586000000.0,28119000000.0,32754000000.0
2014-05-22,809       ,2013-06-01,萬泰商業銀行,4324000000.0,9257000000.0,4080000000.0,8560000000.0,244000000.0,697000000.0
2014-05-22,810       ,2013-06-01,星展,19630000000.0,22991000000.0,15585000000.0,13996000000.0,4045000000.0,8995000000.0
2014-05-22,812       ,2013-06-01,台新國際商業銀行,91385000000.0,69276000000.0,64924000000.0,36589000000.0,26461000000.0,32687000000.0
2014-05-22,814       ,2013-06-01,大眾商業銀行,31302000000.0,29799000000.0,24468000000.0,19708000000.0,6834000000.0,10091000000.0
2014-05-22,815       ,2013-06-01,日盛國際商業銀行,7960000000.0,14816000000.0,6991000000.0,9569000000.0,969000000.0,5247000000.0
2014-05-22,816       ,2013-06-01,安泰商業銀行,8381000000.0,23711000000.0,6767000000.0,18762000000.0,1614000000.0,4949000000.0
2014-05-22,822       ,2013-06-01,中國信託商業銀行,198930000000,189991000000,104611000000,57761000000.0,94319000000.0,132230000000
2014-05-22,N029      ,2013-06-01,大陸地區銀行在臺分行,1181000000.0,25986000000.0,1181000000.0,25986000000.0,0.0,0.0
2014-05-22,N043      ,2013-06-01,外國銀行在臺分行,115858000000,65419000000.0,64640000000.0,27401000000.0,51218000000.0,38018000000.0
2014-05-22,0         ,2013-07-01,總計,2780512000000,2654449000000,1840883000000,1454836000000,939629000000,1199613000000
2014-05-22,004       ,2013-07-01,臺灣銀行,127545000000,320108000000,105393000000,202785000000,22152000000.0,117323000000
2014-05-22,005       ,2013-07-01,臺灣土地銀行,39516000000.0,53495000000.0,35289000000.0,24726000000.0,4227000000.0,28769000000.0
2014-05-22,006       ,2013-07-01,合作金庫商業銀行,98333000000.0,113548000000,79045000000.0,82083000000.0,19288000000.0,31465000000.0
2014-05-22,007       ,2013-07-01,第一商業銀行,172843000000,155815000000,117995000000,79903000000.0,54848000000.0,75912000000.0
2014-05-22,008       ,2013-07-01,華南商業銀行,153329000000,138442000000,104598000000,86696000000.0,48731000000.0,51746000000.0
2014-05-22,009       ,2013-07-01,彰化商業銀行,108644000000,92473000000.0,79138000000.0,55850000000.0,29506000000.0,36623000000.0
2014-05-22,011       ,2013-07-01,上海商業儲蓄銀行,95738000000.0,101202000000,38115000000.0,31665000000.0,57623000000.0,69537000000.0
2014-05-22,012       ,2013-07-01,台北富邦銀行,130259000000,122680000000,109124000000,88542000000.0,21135000000.0,34138000000.0
2014-05-22,013       ,2013-07-01,國泰世華商業銀行,108924000000,114245000000,87024000000.0,70425000000.0,21900000000.0,43820000000.0
2014-05-22,015       ,2013-07-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-07-01,高雄銀行,3405000000.0,5354000000.0,2719000000.0,3961000000.0,686000000.0,1393000000.0
2014-05-22,017       ,2013-07-01,兆豐國際商業銀行,353328000000,345262000000,170433000000,134793000000,182895000000,210469000000
2014-05-22,021       ,2013-07-01,花旗,311119000000,32772000000.0,221600000000,20676000000.0,89519000000.0,12096000000.0
2014-05-22,040       ,2013-07-01,中華開發工業銀行,6122000000.0,33347000000.0,3714000000.0,18138000000.0,2408000000.0,15209000000.0
2014-05-22,048       ,2013-07-01,臺灣工業銀行,9508000000.0,18049000000.0,6945000000.0,4686000000.0,2563000000.0,13363000000.0
2014-05-22,050       ,2013-07-01,臺灣中小企業銀行,69332000000.0,49712000000.0,50248000000.0,34880000000.0,19084000000.0,14832000000.0
2014-05-22,052       ,2013-07-01,渣打國際商業銀行,70175000000.0,42159000000.0,54811000000.0,34121000000.0,15364000000.0,8038000000.0
2014-05-22,053       ,2013-07-01,台中商業銀行,9437000000.0,11605000000.0,7974000000.0,8289000000.0,1463000000.0,3316000000.0
2014-05-22,054       ,2013-07-01,京城商業銀行,2128000000.0,4847000000.0,1973000000.0,3654000000.0,155000000.0,1193000000.0
2014-05-22,096       ,2013-07-01,澳盛,48269000000.0,64639000000.0,28794000000.0,32426000000.0,19475000000.0,32213000000.0
2014-05-22,101       ,2013-07-01,大台北商業銀行,316000000.0,334000000.0,316000000.0,334000000.0,0.0,0.0
2014-05-22,102       ,2013-07-01,華泰商業銀行,2099000000.0,2286000000.0,1897000000.0,2028000000.0,202000000.0,258000000.0
2014-05-22,103       ,2013-07-01,臺灣新光商業銀行,35994000000.0,39454000000.0,24489000000.0,21685000000.0,11505000000.0,17769000000.0
2014-05-22,108       ,2013-07-01,陽信商業銀行,3845000000.0,5051000000.0,3377000000.0,4405000000.0,468000000.0,646000000.0
2014-05-22,118       ,2013-07-01,板信商業銀行,4021000000.0,4676000000.0,3211000000.0,4159000000.0,810000000.0,517000000.0
2014-05-22,147       ,2013-07-01,三信商業銀行,686000000.0,757000000.0,657000000.0,741000000.0,29000000.0,16000000.0
2014-05-22,325       ,2013-07-01,匯豐,91485000000.0,29303000000.0,56720000000.0,18475000000.0,34765000000.0,10828000000.0
2014-05-22,803       ,2013-07-01,聯邦商業銀行,10317000000.0,24886000000.0,8214000000.0,19776000000.0,2103000000.0,5110000000.0
2014-05-22,805       ,2013-07-01,遠東國際商業銀行,17871000000.0,34878000000.0,13863000000.0,14625000000.0,4008000000.0,20253000000.0
2014-05-22,806       ,2013-07-01,元大商業銀行,23243000000.0,45449000000.0,18992000000.0,32670000000.0,4251000000.0,12779000000.0
2014-05-22,807       ,2013-07-01,永豐商業銀行,120306000000,106328000000,65080000000.0,47843000000.0,55226000000.0,58485000000.0
2014-05-22,808       ,2013-07-01,玉山商業銀行,79041000000.0,85667000000.0,51014000000.0,52703000000.0,28027000000.0,32964000000.0
2014-05-22,809       ,2013-07-01,萬泰商業銀行,4110000000.0,9273000000.0,3905000000.0,8536000000.0,205000000.0,737000000.0
2014-05-22,810       ,2013-07-01,星展,18639000000.0,23491000000.0,14056000000.0,14887000000.0,4583000000.0,8604000000.0
2014-05-22,812       ,2013-07-01,台新國際商業銀行,88863000000.0,73555000000.0,61449000000.0,33702000000.0,27414000000.0,39853000000.0
2014-05-22,814       ,2013-07-01,大眾商業銀行,27710000000.0,31377000000.0,20274000000.0,21046000000.0,7436000000.0,10331000000.0
2014-05-22,815       ,2013-07-01,日盛國際商業銀行,8196000000.0,14217000000.0,7210000000.0,9153000000.0,986000000.0,5064000000.0
2014-05-22,816       ,2013-07-01,安泰商業銀行,10951000000.0,24343000000.0,9547000000.0,19092000000.0,1404000000.0,5251000000.0
2014-05-22,822       ,2013-07-01,中國信託商業銀行,208285000000,191256000000,108447000000,59501000000.0,99838000000.0,131755000000
2014-05-22,N029      ,2013-07-01,大陸地區銀行在臺分行,458000000.0,29136000000.0,458000000.0,29136000000.0,0.0,0.0
2014-05-22,N043      ,2013-07-01,外國銀行在臺分行,106121000000,58979000000.0,62770000000.0,22039000000.0,43351000000.0,36940000000.0
2014-05-22,0         ,2013-08-01,總計,2763810000000,2728489000000,1808257000000,1509386000000,955553000000,1219103000000
2014-05-22,004       ,2013-08-01,臺灣銀行,130630000000,302486000000,108890000000,194222000000,21740000000.0,108264000000
2014-05-22,005       ,2013-08-01,臺灣土地銀行,42146000000.0,52669000000.0,38179000000.0,23998000000.0,3967000000.0,28671000000.0
2014-05-22,006       ,2013-08-01,合作金庫商業銀行,96776000000.0,122169000000,78760000000.0,89995000000.0,18016000000.0,32174000000.0
2014-05-22,007       ,2013-08-01,第一商業銀行,177228000000,160386000000,120728000000,82399000000.0,56500000000.0,77987000000.0
2014-05-22,008       ,2013-08-01,華南商業銀行,159460000000,145344000000,108393000000,92155000000.0,51067000000.0,53189000000.0
2014-05-22,009       ,2013-08-01,彰化商業銀行,109475000000,92077000000.0,79140000000.0,54987000000.0,30335000000.0,37090000000.0
2014-05-22,011       ,2013-08-01,上海商業儲蓄銀行,97730000000.0,116297000000,38835000000.0,40094000000.0,58895000000.0,76203000000.0
2014-05-22,012       ,2013-08-01,台北富邦銀行,120451000000,144836000000,99451000000.0,108911000000,21000000000.0,35925000000.0
2014-05-22,013       ,2013-08-01,國泰世華商業銀行,117895000000,118163000000,95754000000.0,72984000000.0,22141000000.0,45179000000.0
2014-05-22,015       ,2013-08-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-08-01,高雄銀行,3679000000.0,5636000000.0,3047000000.0,3916000000.0,632000000.0,1720000000.0
2014-05-22,017       ,2013-08-01,兆豐國際商業銀行,359215000000,345372000000,169562000000,131609000000,189653000000,213763000000
2014-05-22,021       ,2013-08-01,花旗,276055000000,31606000000.0,184911000000,20857000000.0,91144000000.0,10749000000.0
2014-05-22,040       ,2013-08-01,中華開發工業銀行,5818000000.0,47720000000.0,2652000000.0,29305000000.0,3166000000.0,18415000000.0
2014-05-22,048       ,2013-08-01,臺灣工業銀行,9173000000.0,16150000000.0,5570000000.0,3501000000.0,3603000000.0,12649000000.0
2014-05-22,050       ,2013-08-01,臺灣中小企業銀行,70626000000.0,51886000000.0,51409000000.0,35836000000.0,19217000000.0,16050000000.0
2014-05-22,052       ,2013-08-01,渣打國際商業銀行,69536000000.0,43519000000.0,55818000000.0,34995000000.0,13718000000.0,8524000000.0
2014-05-22,053       ,2013-08-01,台中商業銀行,10252000000.0,12378000000.0,8414000000.0,8854000000.0,1838000000.0,3524000000.0
2014-05-22,054       ,2013-08-01,京城商業銀行,2183000000.0,4917000000.0,1916000000.0,3761000000.0,267000000.0,1156000000.0
2014-05-22,096       ,2013-08-01,澳盛,47246000000.0,64084000000.0,27858000000.0,26279000000.0,19388000000.0,37805000000.0
2014-05-22,101       ,2013-08-01,大台北商業銀行,303000000.0,334000000.0,303000000.0,334000000.0,0.0,0.0
2014-05-22,102       ,2013-08-01,華泰商業銀行,2185000000.0,2345000000.0,1956000000.0,2103000000.0,229000000.0,242000000.0
2014-05-22,103       ,2013-08-01,臺灣新光商業銀行,36561000000.0,40836000000.0,25022000000.0,23407000000.0,11539000000.0,17429000000.0
2014-05-22,108       ,2013-08-01,陽信商業銀行,3789000000.0,5069000000.0,3302000000.0,4355000000.0,487000000.0,714000000.0
2014-05-22,118       ,2013-08-01,板信商業銀行,3784000000.0,4620000000.0,3070000000.0,4097000000.0,714000000.0,523000000.0
2014-05-22,147       ,2013-08-01,三信商業銀行,694000000.0,749000000.0,663000000.0,733000000.0,31000000.0,16000000.0
2014-05-22,325       ,2013-08-01,匯豐,87882000000.0,30590000000.0,56908000000.0,19538000000.0,30974000000.0,11052000000.0
2014-05-22,803       ,2013-08-01,聯邦商業銀行,10405000000.0,24691000000.0,8223000000.0,19638000000.0,2182000000.0,5053000000.0
2014-05-22,805       ,2013-08-01,遠東國際商業銀行,16602000000.0,36715000000.0,13303000000.0,18304000000.0,3299000000.0,18411000000.0
2014-05-22,806       ,2013-08-01,元大商業銀行,24996000000.0,44502000000.0,21131000000.0,32317000000.0,3865000000.0,12185000000.0
2014-05-22,807       ,2013-08-01,永豐商業銀行,114675000000,113763000000,58505000000.0,53797000000.0,56170000000.0,59966000000.0
2014-05-22,808       ,2013-08-01,玉山商業銀行,81481000000.0,89524000000.0,52101000000.0,55518000000.0,29380000000.0,34006000000.0
2014-05-22,809       ,2013-08-01,萬泰商業銀行,4197000000.0,9340000000.0,3825000000.0,8709000000.0,372000000.0,631000000.0
2014-05-22,810       ,2013-08-01,星展,19077000000.0,25182000000.0,14274000000.0,16080000000.0,4803000000.0,9102000000.0
2014-05-22,812       ,2013-08-01,台新國際商業銀行,87535000000.0,77917000000.0,60070000000.0,34825000000.0,27465000000.0,43092000000.0
2014-05-22,814       ,2013-08-01,大眾商業銀行,30741000000.0,31188000000.0,23952000000.0,20331000000.0,6789000000.0,10857000000.0
2014-05-22,815       ,2013-08-01,日盛國際商業銀行,8204000000.0,14329000000.0,7285000000.0,8988000000.0,919000000.0,5341000000.0
2014-05-22,816       ,2013-08-01,安泰商業銀行,8828000000.0,24353000000.0,7555000000.0,19243000000.0,1273000000.0,5110000000.0
2014-05-22,822       ,2013-08-01,中國信託商業銀行,205358000000,195053000000,102956000000,62544000000.0,102402000000,132509000000
2014-05-22,N029      ,2013-08-01,大陸地區銀行在臺分行,1877000000.0,24997000000.0,1877000000.0,24997000000.0,0.0,0.0
2014-05-22,N043      ,2013-08-01,外國銀行在臺分行,109061000000,54698000000.0,62689000000.0,20872000000.0,46372000000.0,33826000000.0
2014-05-22,0         ,2013-09-01,總計,2842489000000,2760758000000,1867552000000,1555064000000,974937000000,1205694000000
2014-05-22,004       ,2013-09-01,臺灣銀行,130880000000,298826000000,108810000000,193287000000,22070000000.0,105539000000
2014-05-22,005       ,2013-09-01,臺灣土地銀行,41183000000.0,52892000000.0,37311000000.0,24684000000.0,3872000000.0,28208000000.0
2014-05-22,006       ,2013-09-01,合作金庫商業銀行,101435000000,110112000000,80769000000.0,79040000000.0,20666000000.0,31072000000.0
2014-05-22,007       ,2013-09-01,第一商業銀行,181918000000,162496000000,125706000000,85879000000.0,56212000000.0,76617000000.0
2014-05-22,008       ,2013-09-01,華南商業銀行,161554000000,143843000000,111829000000,90447000000.0,49725000000.0,53396000000.0
2014-05-22,009       ,2013-09-01,彰化商業銀行,113759000000,97484000000.0,83367000000.0,58930000000.0,30392000000.0,38554000000.0
2014-05-22,011       ,2013-09-01,上海商業儲蓄銀行,100211000000,109449000000,41152000000.0,32422000000.0,59059000000.0,77027000000.0
2014-05-22,012       ,2013-09-01,台北富邦銀行,120347000000,132121000000,99021000000.0,101559000000,21326000000.0,30562000000.0
